时间,设备ID,温度(℃),电压(V),直流加热,电源反接,成功,错误码
2026-05-25 20:07:55,1_1_0007,28,104,否,否,是,
2026-05-25 20:08:07,1_1_0003,28,104,否,否,是,
2026-05-25 20:08:16,1_1_0006,28,104,否,否,是,
2026-05-25 20:08:26,1_1_0004,28,104,否,否,是,
2026-05-25 20:08:41,1_1_0002,28,104,否,否,是,
2026-05-25 20:08:53,1_1_0001,28,104,否,否,是,
2026-05-25 20:09:25,1_1_0010,28,104,否,否,是,
2026-05-25 20:09:27,1_1_0008,28,104,否,否,是,
2026-05-25 20:09:35,1_1_0005,28,104,否,否,是,
2026-05-25 20:09:38,1_1_0009,28,104,否,否,是,
2026-05-25 20:09:49,1_1_0007,28,104,否,否,是,
2026-05-25 20:09:56,1_1_0003,28,104,否,否,是,
2026-05-25 20:10:08,1_1_0006,28,104,否,否,是,
2026-05-25 20:10:19,1_1_0004,28,104,否,否,是,
2026-05-25 20:10:31,1_1_0002,28,104,否,否,是,
2026-05-25 20:10:43,1_1_0001,28,104,否,否,是,
2026-05-25 20:11:14,1_1_0010,28,104,否,否,是,
2026-05-25 20:11:15,1_1_0008,28,104,否,否,是,
2026-05-25 20:11:19,1_1_0005,28,104,否,否,是,
2026-05-25 20:11:24,1_1_0009,28,104,否,否,是,
2026-05-25 20:11:31,1_1_0007,28,104,否,否,是,
2026-05-25 20:11:38,1_1_0003,28,104,否,否,是,
2026-05-25 20:11:50,1_1_0006,28,104,否,否,是,
2026-05-25 20:11:59,1_1_0004,28,104,否,否,是,
2026-05-25 20:12:12,1_1_0002,28,104,否,否,是,
2026-05-25 20:12:26,1_1_0001,28,104,否,否,是,
2026-05-25 20:12:58,1_1_0010,28,104,否,否,是,
2026-05-25 20:13:00,1_1_0008,28,104,否,否,是,
2026-05-25 20:13:06,1_1_0005,28,104,否,否,是,
2026-05-25 20:13:10,1_1_0009,28,104,否,否,是,
2026-05-25 20:13:15,1_1_0007,28,104,否,否,是,
2026-05-25 20:13:22,1_1_0003,28,104,否,否,是,
2026-05-25 20:13:33,1_1_0006,28,104,否,否,是,
2026-05-25 20:13:41,1_1_0004,28,104,否,否,是,
2026-05-25 20:14:01,1_1_0002,28,104,否,否,是,
2026-05-25 20:14:13,1_1_0001,28,104,否,否,是,
2026-05-25 20:14:46,1_1_0010,28,104,否,否,是,
2026-05-25 20:14:47,1_1_0008,28,104,否,否,是,
2026-05-25 20:14:53,1_1_0005,28,104,否,否,是,
2026-05-25 20:14:57,1_1_0009,28,104,否,否,是,
2026-05-25 20:15:06,1_1_0007,28,104,否,否,是,
2026-05-25 20:15:15,1_1_0003,28,104,否,否,是,
2026-05-25 20:15:23,1_1_0006,28,104,否,否,是,
2026-05-25 20:15:35,1_1_0004,28,104,否,否,是,
2026-05-25 20:15:46,1_1_0002,28,104,否,否,是,
2026-05-25 20:15:58,1_1_0001,28,104,否,否,是,
2026-05-25 20:16:31,1_1_0010,28,104,否,否,是,
2026-05-25 20:16:32,1_1_0008,28,104,否,否,是,
2026-05-25 20:16:37,1_1_0005,28,104,否,否,是,
2026-05-25 20:16:42,1_1_0009,28,104,否,否,是,
2026-05-25 20:16:50,1_1_0007,28,104,否,否,是,
2026-05-25 20:16:56,1_1_0003,28,104,否,否,是,
2026-05-25 20:17:08,1_1_0006,28,104,否,否,是,
2026-05-25 20:17:20,1_1_0004,28,104,否,否,是,
2026-05-25 20:17:34,1_1_0002,28,104,否,否,是,
2026-05-25 20:17:51,1_1_0001,28,104,否,否,是,
2026-05-25 20:18:22,1_1_0010,28,104,否,否,是,
2026-05-25 20:18:23,1_1_0008,28,104,否,否,是,
2026-05-25 20:18:28,1_1_0005,28,104,否,否,是,
2026-05-25 20:18:31,1_1_0009,28,104,否,否,是,
2026-05-25 20:18:40,1_1_0007,28,104,否,否,是,
2026-05-25 20:18:49,1_1_0003,28,104,否,否,是,
2026-05-25 20:18:58,1_1_0006,28,104,否,否,是,
2026-05-25 20:19:08,1_1_0004,28,104,否,否,是,
2026-05-25 20:19:22,1_1_0002,28,104,否,否,是,
2026-05-25 20:19:33,1_1_0001,28,104,否,否,是,
2026-05-25 20:20:04,1_1_0010,28,104,否,否,是,
2026-05-25 20:20:06,1_1_0008,28,104,否,否,是,
2026-05-25 20:20:13,1_1_0005,28,104,否,否,是,
2026-05-25 20:20:16,1_1_0009,28,104,否,否,是,
2026-05-25 20:20:23,1_1_0007,28,104,否,否,是,
2026-05-25 20:20:32,1_1_0003,28,104,否,否,是,
2026-05-25 20:20:41,1_1_0006,28,104,否,否,是,
2026-05-25 20:20:50,1_1_0004,28,104,否,否,是,
2026-05-25 20:21:03,1_1_0002,28,104,否,否,是,
2026-05-25 20:21:14,1_1_0001,28,104,否,否,是,
2026-05-25 20:21:46,1_1_0010,28,104,否,否,是,
2026-05-25 20:21:47,1_1_0008,28,104,否,否,是,
2026-05-25 20:21:51,1_1_0005,28,104,否,否,是,
2026-05-25 20:21:56,1_1_0009,28,104,否,否,是,
2026-05-25 20:22:02,1_1_0007,28,104,否,否,是,
2026-05-25 20:22:09,1_1_0003,28,104,否,否,是,
2026-05-25 20:22:18,1_1_0006,28,104,否,否,是,
2026-05-25 20:22:30,1_1_0004,28,104,否,否,是,
2026-05-25 20:22:40,1_1_0002,28,104,否,否,是,
2026-05-25 20:22:48,1_1_0001,28,104,否,否,是,
2026-05-25 20:23:21,1_1_0010,28,104,否,否,是,
2026-05-25 20:23:22,1_1_0008,28,104,否,否,是,
2026-05-25 20:23:28,1_1_0005,28,104,否,否,是,
2026-05-25 20:23:33,1_1_0009,28,104,否,否,是,
2026-05-25 20:23:40,1_1_0007,28,104,否,否,是,
2026-05-25 20:23:52,1_1_0003,28,104,否,否,是,
2026-05-25 20:24:06,1_1_0006,28,104,否,否,是,
2026-05-25 20:24:19,1_1_0004,28,104,否,否,是,
2026-05-25 20:24:32,1_1_0002,28,104,否,否,是,
2026-05-25 20:24:45,1_1_0001,28,104,否,否,是,
2026-05-25 20:25:16,1_1_0010,28,104,否,否,是,
2026-05-25 20:25:17,1_1_0008,28,104,否,否,是,
2026-05-25 20:25:22,1_1_0005,28,104,否,否,是,
2026-05-25 20:25:27,1_1_0009,28,104,否,否,是,
2026-05-25 20:25:33,1_1_0007,28,104,否,否,是,
2026-05-25 20:25:39,1_1_0003,28,104,否,否,是,
2026-05-25 20:25:48,1_1_0006,28,104,否,否,是,
2026-05-25 20:25:58,1_1_0004,28,104,否,否,是,
2026-05-25 20:26:11,1_1_0002,28,104,否,否,是,
2026-05-25 20:26:25,1_1_0001,28,104,否,否,是,
2026-05-25 20:26:56,1_1_0010,28,104,否,否,是,
2026-05-25 20:26:57,1_1_0008,28,104,否,否,是,
2026-05-25 20:27:04,1_1_0005,28,104,否,否,是,
2026-05-25 20:27:07,1_1_0009,28,104,否,否,是,
2026-05-25 20:27:15,1_1_0007,28,104,否,否,是,
2026-05-25 20:27:22,1_1_0003,28,104,否,否,是,
2026-05-25 20:27:36,1_1_0006,28,104,否,否,是,
2026-05-25 20:27:44,1_1_0004,28,104,否,否,是,
2026-05-25 20:28:00,1_1_0002,28,104,否,否,是,
2026-05-25 20:28:12,1_1_0001,28,104,否,否,是,
2026-05-25 20:28:44,1_1_0010,28,104,否,否,是,
2026-05-25 20:28:45,1_1_0008,28,104,否,否,是,
2026-05-25 20:28:53,1_1_0005,28,104,否,否,是,
2026-05-25 20:28:58,1_1_0009,28,104,否,否,是,
2026-05-25 20:29:05,1_1_0007,28,104,否,否,是,
2026-05-25 20:29:14,1_1_0003,28,104,否,否,是,
2026-05-25 20:29:26,1_1_0006,28,104,否,否,是,
2026-05-25 20:29:38,1_1_0004,28,104,否,否,是,
2026-05-25 20:29:54,1_1_0002,28,104,否,否,是,
2026-05-25 20:30:05,1_1_0001,28,104,否,否,是,
2026-05-25 20:30:36,1_1_0010,28,104,否,否,是,
2026-05-25 20:30:38,1_1_0008,28,104,否,否,是,
2026-05-25 20:30:44,1_1_0005,28,104,否,否,是,
2026-05-25 20:30:47,1_1_0009,28,104,否,否,是,
2026-05-25 20:30:51,1_1_0007,28,104,否,否,是,
2026-05-25 20:31:01,1_1_0003,28,104,否,否,是,
2026-05-25 20:31:12,1_1_0006,28,104,否,否,是,
2026-05-25 20:31:21,1_1_0004,28,104,否,否,是,
2026-05-25 20:31:32,1_1_0002,28,104,否,否,是,
2026-05-25 20:31:47,1_1_0001,28,104,否,否,是,
2026-05-25 20:32:19,1_1_0010,28,104,否,否,是,
2026-05-25 20:32:21,1_1_0008,28,104,否,否,是,
2026-05-25 20:32:28,1_1_0005,28,104,否,否,是,
2026-05-25 20:32:33,1_1_0009,28,104,否,否,是,
2026-05-25 20:32:40,1_1_0007,28,104,否,否,是,
2026-05-25 20:32:48,1_1_0003,28,104,否,否,是,
2026-05-25 20:32:58,1_1_0006,28,104,否,否,是,
2026-05-25 20:33:10,1_1_0004,28,104,否,否,是,
2026-05-25 20:33:22,1_1_0002,28,104,否,否,是,
2026-05-25 20:33:37,1_1_0001,28,104,否,否,是,
2026-05-25 20:34:12,1_1_0010,28,104,否,否,是,
2026-05-25 20:34:13,1_1_0008,28,104,否,否,是,
2026-05-25 20:34:19,1_1_0005,28,104,否,否,是,
2026-05-25 20:34:22,1_1_0009,28,104,否,否,是,
2026-05-25 20:34:32,1_1_0007,28,104,否,否,是,
2026-05-25 20:34:41,1_1_0003,28,104,否,否,是,
2026-05-25 20:34:53,1_1_0006,28,104,否,否,是,
2026-05-25 20:35:01,1_1_0004,28,104,否,否,是,
2026-05-25 20:35:12,1_1_0002,28,104,否,否,是,
2026-05-25 20:35:22,1_1_0001,28,104,否,否,是,
2026-05-25 20:35:54,1_1_0010,28,104,否,否,是,
2026-05-25 20:35:56,1_1_0008,28,104,否,否,是,
2026-05-25 20:36:04,1_1_0005,28,104,否,否,是,
2026-05-25 20:36:11,1_1_0009,28,104,否,否,是,
2026-05-25 20:36:19,1_1_0007,28,104,否,否,是,
2026-05-25 20:36:27,1_1_0003,28,104,否,否,是,
2026-05-25 20:36:36,1_1_0006,28,104,否,否,是,
2026-05-25 20:36:46,1_1_0004,28,104,否,否,是,
2026-05-25 20:37:02,1_1_0002,28,104,否,否,是,
2026-05-25 20:37:10,1_1_0001,28,104,否,否,是,
2026-05-25 20:37:41,1_1_0010,28,104,否,否,是,
2026-05-25 20:37:43,1_1_0008,28,104,否,否,是,
2026-05-25 20:37:47,1_1_0005,28,104,否,否,是,
2026-05-25 20:37:51,1_1_0009,28,104,否,否,是,
2026-05-25 20:37:56,1_1_0007,28,104,否,否,是,
2026-05-25 20:38:05,1_1_0003,28,104,否,否,是,
2026-05-25 20:38:17,1_1_0006,28,104,否,否,是,
2026-05-25 20:38:28,1_1_0004,28,104,否,否,是,
2026-05-25 20:38:38,1_1_0002,28,104,否,否,是,
2026-05-25 20:38:52,1_1_0001,28,104,否,否,是,
2026-05-25 20:39:25,1_1_0010,28,104,否,否,是,
2026-05-25 20:39:26,1_1_0008,28,104,否,否,是,
2026-05-25 20:39:34,1_1_0005,28,104,否,否,是,
2026-05-25 20:39:38,1_1_0009,28,104,否,否,是,
2026-05-25 20:39:45,1_1_0007,28,104,否,否,是,
2026-05-25 20:39:56,1_1_0003,28,104,否,否,是,
2026-05-25 20:40:10,1_1_0006,28,104,否,否,是,
2026-05-25 20:40:18,1_1_0004,28,104,否,否,是,
2026-05-25 20:40:29,1_1_0002,28,104,否,否,是,
2026-05-25 20:40:41,1_1_0001,28,104,否,否,是,
2026-05-25 20:41:13,1_1_0010,28,104,否,否,是,
2026-05-25 20:41:14,1_1_0008,28,104,否,否,是,
2026-05-25 20:41:24,1_1_0005,28,104,否,否,是,
2026-05-25 20:41:29,1_1_0009,28,104,否,否,是,
2026-05-25 20:41:34,1_1_0007,28,104,否,否,是,
2026-05-25 20:41:40,1_1_0003,28,104,否,否,是,
2026-05-25 20:41:51,1_1_0006,28,104,否,否,是,
2026-05-25 20:42:01,1_1_0004,28,104,否,否,是,
2026-05-25 20:42:15,1_1_0002,28,104,否,否,是,
2026-05-25 20:42:27,1_1_0001,28,104,否,否,是,
2026-05-25 20:43:00,1_1_0010,28,104,否,否,是,
2026-05-25 20:43:02,1_1_0008,28,104,否,否,是,
2026-05-25 20:43:07,1_1_0005,28,104,否,否,是,
2026-05-25 20:43:10,1_1_0009,28,104,否,否,是,
2026-05-25 20:43:17,1_1_0007,28,104,否,否,是,
2026-05-25 20:43:25,1_1_0003,28,104,否,否,是,
2026-05-25 20:43:32,1_1_0006,28,104,否,否,是,
2026-05-25 20:43:43,1_1_0004,28,104,否,否,是,
2026-05-25 20:43:56,1_1_0002,28,104,否,否,是,
2026-05-25 20:44:06,1_1_0001,28,104,否,否,是,
2026-05-25 20:44:38,1_1_0010,28,104,否,否,是,
2026-05-25 20:44:39,1_1_0008,28,104,否,否,是,
2026-05-25 20:44:43,1_1_0005,28,104,否,否,是,
2026-05-25 20:45:04,1_1_0009,0,0,否,否,否,2
2026-05-25 20:45:09,1_1_0007,28,104,否,否,是,
2026-05-25 20:45:18,1_1_0003,28,104,否,否,是,
2026-05-25 20:45:27,1_1_0006,28,104,否,否,是,
2026-05-25 20:45:38,1_1_0004,28,104,否,否,是,
2026-05-25 20:45:50,1_1_0002,28,104,否,否,是,
2026-05-25 20:46:11,1_1_0001,28,104,否,否,是,
2026-05-25 20:46:42,1_1_0010,28,104,否,否,是,
2026-05-25 20:46:44,1_1_0008,28,104,否,否,是,
2026-05-25 20:46:49,1_1_0005,28,104,否,否,是,
2026-05-25 20:46:55,1_1_0009,28,104,否,否,是,
2026-05-25 20:47:04,1_1_0007,28,104,否,否,是,
2026-05-25 20:47:12,1_1_0003,28,104,否,否,是,
2026-05-25 20:47:19,1_1_0006,28,104,否,否,是,
2026-05-25 20:47:30,1_1_0004,28,104,否,否,是,
2026-05-25 20:47:41,1_1_0002,28,104,否,否,是,
2026-05-25 20:47:53,1_1_0001,28,104,否,否,是,
2026-05-25 20:48:25,1_1_0010,28,104,否,否,是,
2026-05-25 20:48:26,1_1_0008,28,104,否,否,是,
2026-05-25 20:48:32,1_1_0005,28,104,否,否,是,
2026-05-25 20:48:35,1_1_0009,28,104,否,否,是,
2026-05-25 20:48:43,1_1_0007,28,104,否,否,是,
2026-05-25 20:48:50,1_1_0003,28,104,否,否,是,
2026-05-25 20:48:59,1_1_0006,28,104,否,否,是,
2026-05-25 20:49:11,1_1_0004,28,104,否,否,是,
2026-05-25 20:49:26,1_1_0002,28,104,否,否,是,
2026-05-25 20:49:37,1_1_0001,28,104,否,否,是,
2026-05-25 20:50:09,1_1_0010,28,104,否,否,是,
2026-05-25 20:50:10,1_1_0008,28,104,否,否,是,
2026-05-25 20:50:16,1_1_0005,28,104,否,否,是,
2026-05-25 20:50:20,1_1_0009,28,104,否,否,是,
2026-05-25 20:50:27,1_1_0007,28,104,否,否,是,
2026-05-25 20:50:36,1_1_0003,28,104,否,否,是,
2026-05-25 20:50:44,1_1_0006,28,104,否,否,是,
2026-05-25 20:50:58,1_1_0004,28,104,否,否,是,
2026-05-25 20:51:09,1_1_0002,28,104,否,否,是,
2026-05-25 20:51:19,1_1_0001,28,104,否,否,是,
2026-05-25 20:51:52,1_1_0010,28,104,否,否,是,
2026-05-25 20:51:53,1_1_0008,28,104,否,否,是,
2026-05-25 20:52:00,1_1_0005,28,104,否,否,是,
2026-05-25 20:52:03,1_1_0009,28,104,否,否,是,
2026-05-25 20:52:14,1_1_0007,28,104,否,否,是,
2026-05-25 20:52:22,1_1_0003,28,104,否,否,是,
2026-05-25 20:52:30,1_1_0006,28,104,否,否,是,
2026-05-25 20:52:41,1_1_0004,28,104,否,否,是,
2026-05-25 20:52:52,1_1_0002,28,104,否,否,是,
2026-05-25 20:53:06,1_1_0001,28,104,否,否,是,
2026-05-25 20:53:38,1_1_0010,28,104,否,否,是,
2026-05-25 20:53:38,1_1_0008,28,104,否,否,是,
2026-05-25 20:53:45,1_1_0005,28,104,否,否,是,
2026-05-25 20:53:49,1_1_0009,28,104,否,否,是,
2026-05-25 20:54:09,1_1_0007,0,0,否,否,否,2
2026-05-25 20:54:15,1_1_0003,28,104,否,否,是,
2026-05-25 20:54:26,1_1_0006,28,104,否,否,是,
2026-05-25 20:54:36,1_1_0004,28,104,否,否,是,
2026-05-25 20:54:51,1_1_0002,28,104,否,否,是,
2026-05-25 20:55:01,1_1_0001,28,104,否,否,是,
2026-05-25 20:55:35,1_1_0010,28,104,否,否,是,
2026-05-25 20:55:36,1_1_0008,28,104,否,否,是,
2026-05-25 20:55:41,1_1_0005,28,104,否,否,是,
2026-05-25 20:55:45,1_1_0009,28,104,否,否,是,
2026-05-25 20:55:51,1_1_0007,28,104,否,否,是,
2026-05-25 20:55:57,1_1_0003,28,104,否,否,是,
2026-05-25 20:56:07,1_1_0006,28,104,否,否,是,
2026-05-25 20:56:15,1_1_0004,28,104,否,否,是,
2026-05-25 20:56:26,1_1_0002,28,104,否,否,是,
2026-05-25 20:56:36,1_1_0001,28,104,否,否,是,
2026-05-25 20:57:07,1_1_0010,28,104,否,否,是,
2026-05-25 20:57:08,1_1_0008,28,104,否,否,是,
2026-05-25 20:57:13,1_1_0005,28,104,否,否,是,
2026-05-25 20:57:18,1_1_0009,28,104,否,否,是,
2026-05-25 20:57:23,1_1_0007,28,104,否,否,是,
2026-05-25 20:57:33,1_1_0003,28,104,否,否,是,
2026-05-25 20:57:43,1_1_0006,28,104,否,否,是,
2026-05-25 20:57:53,1_1_0004,28,104,否,否,是,
2026-05-25 20:58:06,1_1_0002,28,104,否,否,是,
2026-05-25 20:58:14,1_1_0001,28,104,否,否,是,
2026-05-25 20:58:47,1_1_0010,28,104,否,否,是,
2026-05-25 20:58:48,1_1_0008,28,104,否,否,是,
2026-05-25 20:58:57,1_1_0005,28,104,否,否,是,
2026-05-25 20:59:03,1_1_0009,28,104,否,否,是,
2026-05-25 20:59:13,1_1_0007,28,104,否,否,是,
2026-05-25 20:59:19,1_1_0003,28,104,否,否,是,
2026-05-25 20:59:30,1_1_0006,28,104,否,否,是,
2026-05-25 20:59:42,1_1_0004,28,104,否,否,是,
2026-05-25 20:59:56,1_1_0002,28,104,否,否,是,
2026-05-25 21:00:09,1_1_0001,28,104,否,否,是,
2026-05-25 21:00:41,1_1_0010,28,104,否,否,是,
2026-05-25 21:00:42,1_1_0008,28,104,否,否,是,
2026-05-25 21:00:47,1_1_0005,28,104,否,否,是,
2026-05-25 21:00:53,1_1_0009,28,104,否,否,是,
2026-05-25 21:01:03,1_1_0007,28,104,否,否,是,
2026-05-25 21:01:12,1_1_0003,28,104,否,否,是,
2026-05-25 21:01:22,1_1_0006,28,104,否,否,是,
2026-05-25 21:01:33,1_1_0004,28,104,否,否,是,
2026-05-25 21:01:50,1_1_0002,28,104,否,否,是,
2026-05-25 21:02:04,1_1_0001,28,104,否,否,是,
2026-05-25 21:02:36,1_1_0010,28,104,否,否,是,
2026-05-25 21:02:37,1_1_0008,28,104,否,否,是,
2026-05-25 21:02:43,1_1_0005,28,104,否,否,是,
2026-05-25 21:02:47,1_1_0009,28,104,否,否,是,
2026-05-25 21:02:57,1_1_0007,28,104,否,否,是,
2026-05-25 21:03:06,1_1_0003,28,104,否,否,是,
2026-05-25 21:03:13,1_1_0006,28,104,否,否,是,
2026-05-25 21:03:23,1_1_0004,28,104,否,否,是,
2026-05-25 21:03:37,1_1_0002,28,104,否,否,是,
2026-05-25 21:03:49,1_1_0001,28,104,否,否,是,
2026-05-25 21:04:20,1_1_0010,28,104,否,否,是,
2026-05-25 21:04:21,1_1_0008,28,104,否,否,是,
2026-05-25 21:04:28,1_1_0005,28,104,否,否,是,
2026-05-25 21:04:32,1_1_0009,28,104,否,否,是,
2026-05-25 21:04:37,1_1_0007,28,104,否,否,是,
2026-05-25 21:04:45,1_1_0003,28,104,否,否,是,
2026-05-25 21:04:54,1_1_0006,28,104,否,否,是,
2026-05-25 21:05:04,1_1_0004,28,104,否,否,是,
2026-05-25 21:05:13,1_1_0002,28,104,否,否,是,
2026-05-25 21:05:25,1_1_0001,28,104,否,否,是,
2026-05-25 21:05:58,1_1_0010,28,104,否,否,是,
2026-05-25 21:05:59,1_1_0008,28,104,否,否,是,
2026-05-25 21:06:04,1_1_0005,28,104,否,否,是,
2026-05-25 21:06:08,1_1_0009,28,104,否,否,是,
2026-05-25 21:06:15,1_1_0007,28,104,否,否,是,
2026-05-25 21:06:23,1_1_0003,28,104,否,否,是,
2026-05-25 21:06:33,1_1_0006,28,104,否,否,是,
2026-05-25 21:06:41,1_1_0004,28,104,否,否,是,
2026-05-25 21:06:58,1_1_0002,28,104,否,否,是,
2026-05-25 21:07:09,1_1_0001,28,104,否,否,是,
2026-05-25 21:07:41,1_1_0010,28,104,否,否,是,
2026-05-25 21:07:42,1_1_0008,28,104,否,否,是,
2026-05-25 21:07:47,1_1_0005,28,104,否,否,是,
2026-05-25 21:07:50,1_1_0009,28,104,否,否,是,
2026-05-25 21:07:55,1_1_0007,28,104,否,否,是,
2026-05-25 21:08:06,1_1_0003,28,104,否,否,是,
2026-05-25 21:08:13,1_1_0006,28,104,否,否,是,
2026-05-25 21:08:24,1_1_0004,28,104,否,否,是,
2026-05-25 21:08:37,1_1_0002,28,104,否,否,是,
2026-05-25 21:08:49,1_1_0001,28,104,否,否,是,
2026-05-25 21:09:21,1_1_0010,28,104,否,否,是,
2026-05-25 21:09:22,1_1_0008,28,104,否,否,是,
2026-05-25 21:09:29,1_1_0005,28,104,否,否,是,
2026-05-25 21:09:32,1_1_0009,28,104,否,否,是,
2026-05-25 21:09:37,1_1_0007,28,104,否,否,是,
2026-05-25 21:09:49,1_1_0003,28,104,否,否,是,
2026-05-25 21:09:58,1_1_0006,28,104,否,否,是,
2026-05-25 21:10:08,1_1_0004,28,104,否,否,是,
2026-05-25 21:10:22,1_1_0002,28,104,否,否,是,
2026-05-25 21:10:35,1_1_0001,28,104,否,否,是,
2026-05-25 21:11:06,1_1_0010,28,104,否,否,是,
2026-05-25 21:11:07,1_1_0008,28,104,否,否,是,
2026-05-25 21:11:13,1_1_0005,28,104,否,否,是,
2026-05-25 21:11:18,1_1_0009,28,104,否,否,是,
2026-05-25 21:11:25,1_1_0007,28,104,否,否,是,
2026-05-25 21:11:31,1_1_0003,28,104,否,否,是,
2026-05-25 21:11:39,1_1_0006,28,104,否,否,是,
2026-05-25 21:11:47,1_1_0004,28,104,否,否,是,
2026-05-25 21:11:58,1_1_0002,28,104,否,否,是,
2026-05-25 21:12:11,1_1_0001,28,104,否,否,是,
2026-05-25 21:12:43,1_1_0010,28,104,否,否,是,
2026-05-25 21:12:44,1_1_0008,28,104,否,否,是,
2026-05-25 21:12:52,1_1_0005,28,104,否,否,是,
2026-05-25 21:12:56,1_1_0009,28,104,否,否,是,
2026-05-25 21:13:05,1_1_0007,28,104,否,否,是,
2026-05-25 21:13:12,1_1_0003,28,104,否,否,是,
2026-05-25 21:13:25,1_1_0006,28,104,否,否,是,
2026-05-25 21:13:35,1_1_0004,28,104,否,否,是,
2026-05-25 21:13:48,1_1_0002,28,104,否,否,是,
2026-05-25 21:13:59,1_1_0001,28,104,否,否,是,
2026-05-25 21:14:31,1_1_0010,28,104,否,否,是,
2026-05-25 21:14:32,1_1_0008,28,104,否,否,是,
2026-05-25 21:14:38,1_1_0005,28,104,否,否,是,
2026-05-25 21:14:40,1_1_0009,28,104,否,否,是,
2026-05-25 21:14:47,1_1_0007,28,104,否,否,是,
2026-05-25 21:14:57,1_1_0003,28,104,否,否,是,
2026-05-25 21:15:06,1_1_0006,28,104,否,否,是,
2026-05-25 21:15:15,1_1_0004,28,104,否,否,是,
2026-05-25 21:15:27,1_1_0002,28,104,否,否,是,
2026-05-25 21:15:39,1_1_0001,28,104,否,否,是,
2026-05-25 21:16:12,1_1_0010,28,104,否,否,是,
2026-05-25 21:16:13,1_1_0008,28,104,否,否,是,
2026-05-25 21:16:19,1_1_0005,28,104,否,否,是,
2026-05-25 21:16:23,1_1_0009,28,104,否,否,是,
2026-05-25 21:16:31,1_1_0007,28,104,否,否,是,
2026-05-25 21:16:39,1_1_0003,28,104,否,否,是,
2026-05-25 21:16:47,1_1_0006,28,104,否,否,是,
2026-05-25 21:17:00,1_1_0004,28,104,否,否,是,
2026-05-25 21:17:15,1_1_0002,28,104,否,否,是,
2026-05-25 21:17:22,1_1_0001,28,104,否,否,是,
2026-05-25 21:17:54,1_1_0010,28,104,否,否,是,
2026-05-25 21:17:55,1_1_0008,28,104,否,否,是,
2026-05-25 21:17:59,1_1_0005,28,104,否,否,是,
2026-05-25 21:18:04,1_1_0009,28,104,否,否,是,
2026-05-25 21:18:10,1_1_0007,28,104,否,否,是,
2026-05-25 21:18:19,1_1_0003,28,104,否,否,是,
2026-05-25 21:18:31,1_1_0006,28,104,否,否,是,
2026-05-25 21:18:42,1_1_0004,28,104,否,否,是,
2026-05-25 21:18:54,1_1_0002,28,104,否,否,是,
2026-05-25 21:19:04,1_1_0001,28,104,否,否,是,
2026-05-25 21:19:35,1_1_0010,28,104,否,否,是,
2026-05-25 21:19:37,1_1_0008,28,104,否,否,是,
2026-05-25 21:19:43,1_1_0005,28,104,否,否,是,
2026-05-25 21:19:46,1_1_0009,28,104,否,否,是,
2026-05-25 21:19:52,1_1_0007,28,104,否,否,是,
2026-05-25 21:20:03,1_1_0003,28,104,否,否,是,
2026-05-25 21:20:12,1_1_0006,28,104,否,否,是,
2026-05-25 21:20:22,1_1_0004,28,104,否,否,是,
2026-05-25 21:20:37,1_1_0002,28,104,否,否,是,
2026-05-25 21:20:47,1_1_0001,28,104,否,否,是,
2026-05-25 21:21:20,1_1_0010,28,104,否,否,是,
2026-05-25 21:21:21,1_1_0008,28,104,否,否,是,
2026-05-25 21:21:26,1_1_0005,28,104,否,否,是,
2026-05-25 21:21:31,1_1_0009,28,104,否,否,是,
2026-05-25 21:21:37,1_1_0007,28,104,否,否,是,
2026-05-25 21:21:44,1_1_0003,28,104,否,否,是,
2026-05-25 21:21:54,1_1_0006,28,104,否,否,是,
2026-05-25 21:22:05,1_1_0004,28,104,否,否,是,
2026-05-25 21:22:19,1_1_0002,28,104,否,否,是,
2026-05-25 21:22:31,1_1_0001,28,104,否,否,是,
2026-05-25 21:23:04,1_1_0010,28,104,否,否,是,
2026-05-25 21:23:05,1_1_0008,28,104,否,否,是,
2026-05-25 21:23:10,1_1_0005,28,104,否,否,是,
2026-05-25 21:23:17,1_1_0009,28,104,否,否,是,
2026-05-25 21:23:22,1_1_0007,28,104,否,否,是,
2026-05-25 21:23:34,1_1_0003,28,104,否,否,是,
2026-05-25 21:23:42,1_1_0006,28,104,否,否,是,
2026-05-25 21:23:52,1_1_0004,28,104,否,否,是,
2026-05-25 21:24:05,1_1_0002,28,104,否,否,是,
2026-05-25 21:24:17,1_1_0001,28,104,否,否,是,
2026-05-25 21:24:50,1_1_0010,28,104,否,否,是,
2026-05-25 21:24:51,1_1_0008,28,104,否,否,是,
2026-05-25 21:24:56,1_1_0005,28,104,否,否,是,
2026-05-25 21:25:03,1_1_0009,28,104,否,否,是,
2026-05-25 21:25:12,1_1_0007,28,104,否,否,是,
2026-05-25 21:25:19,1_1_0003,28,104,否,否,是,
2026-05-25 21:25:29,1_1_0006,28,104,否,否,是,
2026-05-25 21:25:38,1_1_0004,28,104,否,否,是,
2026-05-25 21:25:59,1_1_0002,0,0,否,否,否,2
2026-05-25 21:26:09,1_1_0001,28,104,否,否,是,
2026-05-25 21:26:41,1_1_0010,28,104,否,否,是,
2026-05-25 21:26:42,1_1_0008,28,104,否,否,是,
2026-05-25 21:26:49,1_1_0005,28,104,否,否,是,
2026-05-25 21:26:52,1_1_0009,28,104,否,否,是,
