时间,设备ID,温度(℃),电压(V),直流加热,电源反接,成功,错误码
2026-05-21 12:32:10,1_1_0001,28,104,否,否,是,
2026-05-21 12:32:43,1_1_0010,28,104,否,否,是,
2026-05-21 12:32:44,1_1_0008,28,104,否,否,是,
2026-05-21 12:32:49,1_1_0005,28,104,否,否,是,
2026-05-21 12:32:52,1_1_0009,28,104,否,否,是,
2026-05-21 12:32:59,1_1_0007,28,104,否,否,是,
2026-05-21 12:33:08,1_1_0003,28,104,否,否,是,
2026-05-21 12:33:15,1_1_0006,28,104,否,否,是,
2026-05-21 12:33:28,1_1_0004,28,104,否,否,是,
2026-05-21 12:33:42,1_1_0002,28,104,否,否,是,
2026-05-21 12:33:53,1_1_0001,28,104,否,否,是,
2026-05-21 12:34:24,1_1_0010,28,104,否,否,是,
2026-05-21 12:34:25,1_1_0008,28,104,否,否,是,
2026-05-21 12:34:34,1_1_0005,28,104,否,否,是,
2026-05-21 12:34:39,1_1_0009,28,104,否,否,是,
2026-05-21 12:34:44,1_1_0007,28,104,否,否,是,
2026-05-21 12:34:51,1_1_0003,28,104,否,否,是,
2026-05-21 12:35:02,1_1_0006,28,104,否,否,是,
2026-05-21 12:35:11,1_1_0004,28,104,否,否,是,
2026-05-21 12:35:22,1_1_0002,28,104,否,否,是,
2026-05-21 12:35:34,1_1_0001,28,104,否,否,是,
2026-05-21 12:36:06,1_1_0010,28,104,否,否,是,
2026-05-21 12:36:07,1_1_0008,28,104,否,否,是,
2026-05-21 12:36:13,1_1_0005,28,104,否,否,是,
2026-05-21 12:36:16,1_1_0009,28,104,否,否,是,
2026-05-21 12:36:24,1_1_0007,28,104,否,否,是,
2026-05-21 12:36:27,1_1_0003,28,104,否,否,是,
2026-05-21 12:36:38,1_1_0006,28,104,否,否,是,
2026-05-21 12:36:47,1_1_0004,28,104,否,否,是,
2026-05-21 12:37:01,1_1_0002,28,104,否,否,是,
2026-05-21 12:37:11,1_1_0001,28,104,否,否,是,
2026-05-21 12:37:43,1_1_0010,28,104,否,否,是,
2026-05-21 12:37:44,1_1_0008,28,104,否,否,是,
2026-05-21 12:37:54,1_1_0005,28,104,否,否,是,
2026-05-21 12:37:57,1_1_0009,28,104,否,否,是,
2026-05-21 12:38:02,1_1_0007,28,104,否,否,是,
2026-05-21 12:38:14,1_1_0003,28,104,否,否,是,
2026-05-21 12:38:24,1_1_0006,28,104,否,否,是,
2026-05-21 12:38:39,1_1_0004,28,104,否,否,是,
2026-05-21 12:38:51,1_1_0002,28,104,否,否,是,
2026-05-21 12:39:04,1_1_0001,28,104,否,否,是,
2026-05-21 12:39:37,1_1_0010,28,104,否,否,是,
2026-05-21 12:39:38,1_1_0008,28,104,否,否,是,
2026-05-21 12:39:43,1_1_0005,28,104,否,否,是,
2026-05-21 12:39:51,1_1_0009,28,104,否,否,是,
2026-05-21 12:39:57,1_1_0007,28,104,否,否,是,
2026-05-21 12:40:10,1_1_0003,28,104,否,否,是,
2026-05-21 12:40:19,1_1_0006,28,104,否,否,是,
2026-05-21 12:40:29,1_1_0004,28,104,否,否,是,
2026-05-21 12:40:43,1_1_0002,28,104,否,否,是,
2026-05-21 12:40:55,1_1_0001,28,104,否,否,是,
2026-05-21 12:41:27,1_1_0010,28,104,否,否,是,
2026-05-21 12:41:28,1_1_0008,28,104,否,否,是,
2026-05-21 12:41:32,1_1_0005,28,104,否,否,是,
2026-05-21 12:41:37,1_1_0009,28,104,否,否,是,
2026-05-21 12:41:44,1_1_0007,28,104,否,否,是,
2026-05-21 12:41:50,1_1_0003,28,104,否,否,是,
2026-05-21 12:42:00,1_1_0006,28,104,否,否,是,
2026-05-21 12:42:10,1_1_0004,28,104,否,否,是,
2026-05-21 12:42:19,1_1_0002,28,104,否,否,是,
2026-05-21 12:42:31,1_1_0001,28,104,否,否,是,
2026-05-21 12:43:03,1_1_0010,28,104,否,否,是,
2026-05-21 12:43:04,1_1_0008,28,104,否,否,是,
2026-05-21 12:43:11,1_1_0005,28,104,否,否,是,
2026-05-21 12:43:18,1_1_0009,28,104,否,否,是,
2026-05-21 12:43:23,1_1_0007,28,104,否,否,是,
2026-05-21 12:43:33,1_1_0003,28,104,否,否,是,
2026-05-21 12:43:40,1_1_0006,28,104,否,否,是,
2026-05-21 12:43:51,1_1_0004,28,104,否,否,是,
2026-05-21 12:44:03,1_1_0002,28,104,否,否,是,
2026-05-21 12:44:12,1_1_0001,28,104,否,否,是,
2026-05-21 12:44:44,1_1_0010,28,104,否,否,是,
2026-05-21 12:44:46,1_1_0008,28,104,否,否,是,
2026-05-21 12:44:53,1_1_0005,28,104,否,否,是,
2026-05-21 12:44:56,1_1_0009,28,104,否,否,是,
2026-05-21 12:45:04,1_1_0007,28,104,否,否,是,
2026-05-21 12:45:10,1_1_0003,28,104,否,否,是,
2026-05-21 12:45:18,1_1_0006,28,104,否,否,是,
2026-05-21 12:45:28,1_1_0004,28,104,否,否,是,
2026-05-21 12:45:37,1_1_0002,28,104,否,否,是,
2026-05-21 12:45:50,1_1_0001,28,104,否,否,是,
2026-05-21 12:46:22,1_1_0010,28,104,否,否,是,
2026-05-21 12:46:23,1_1_0008,28,104,否,否,是,
2026-05-21 12:46:29,1_1_0005,28,104,否,否,是,
2026-05-21 12:46:34,1_1_0009,28,104,否,否,是,
2026-05-21 12:46:41,1_1_0007,28,104,否,否,是,
2026-05-21 12:46:47,1_1_0003,28,104,否,否,是,
2026-05-21 12:46:57,1_1_0006,28,104,否,否,是,
2026-05-21 12:47:10,1_1_0004,28,104,否,否,是,
2026-05-21 12:47:25,1_1_0002,28,104,否,否,是,
2026-05-21 12:47:37,1_1_0001,28,104,否,否,是,
2026-05-21 12:48:08,1_1_0010,28,104,否,否,是,
2026-05-21 12:48:10,1_1_0008,28,104,否,否,是,
2026-05-21 12:48:15,1_1_0005,28,104,否,否,是,
2026-05-21 12:48:19,1_1_0009,28,104,否,否,是,
2026-05-21 12:48:26,1_1_0007,28,104,否,否,是,
2026-05-21 12:48:37,1_1_0003,28,104,否,否,是,
2026-05-21 12:48:48,1_1_0006,28,104,否,否,是,
2026-05-21 12:48:58,1_1_0004,28,104,否,否,是,
2026-05-21 12:49:11,1_1_0002,28,104,否,否,是,
2026-05-21 12:49:25,1_1_0001,28,104,否,否,是,
2026-05-21 12:49:57,1_1_0010,28,104,否,否,是,
2026-05-21 12:49:58,1_1_0008,28,104,否,否,是,
2026-05-21 12:50:02,1_1_0005,28,104,否,否,是,
2026-05-21 12:50:06,1_1_0009,28,104,否,否,是,
2026-05-21 12:50:13,1_1_0007,28,104,否,否,是,
2026-05-21 12:50:20,1_1_0003,28,104,否,否,是,
2026-05-21 12:50:29,1_1_0006,28,104,否,否,是,
2026-05-21 12:50:39,1_1_0004,28,104,否,否,是,
2026-05-21 12:50:51,1_1_0002,28,104,否,否,是,
2026-05-21 12:51:01,1_1_0001,28,104,否,否,是,
2026-05-21 12:51:33,1_1_0010,28,104,否,否,是,
2026-05-21 12:51:34,1_1_0008,28,104,否,否,是,
2026-05-21 12:51:39,1_1_0005,28,104,否,否,是,
2026-05-21 12:51:43,1_1_0009,28,104,否,否,是,
2026-05-21 12:51:49,1_1_0007,28,104,否,否,是,
2026-05-21 12:51:58,1_1_0003,28,104,否,否,是,
2026-05-21 12:52:06,1_1_0006,28,104,否,否,是,
2026-05-21 12:52:15,1_1_0004,28,104,否,否,是,
2026-05-21 12:52:29,1_1_0002,28,104,否,否,是,
2026-05-21 12:52:39,1_1_0001,28,104,否,否,是,
2026-05-21 12:53:11,1_1_0010,28,104,否,否,是,
2026-05-21 12:53:12,1_1_0008,28,104,否,否,是,
2026-05-21 12:53:17,1_1_0005,28,104,否,否,是,
2026-05-21 12:53:22,1_1_0009,28,104,否,否,是,
2026-05-21 12:53:27,1_1_0007,28,104,否,否,是,
2026-05-21 12:53:33,1_1_0003,28,104,否,否,是,
2026-05-21 12:53:42,1_1_0006,28,104,否,否,是,
2026-05-21 12:53:52,1_1_0004,28,104,否,否,是,
2026-05-21 12:54:07,1_1_0002,28,104,否,否,是,
2026-05-21 12:54:20,1_1_0001,28,104,否,否,是,
2026-05-21 12:54:51,1_1_0010,28,104,否,否,是,
2026-05-21 12:54:52,1_1_0008,28,104,否,否,是,
2026-05-21 12:54:58,1_1_0005,28,104,否,否,是,
2026-05-21 12:55:02,1_1_0009,28,104,否,否,是,
2026-05-21 12:55:07,1_1_0007,28,104,否,否,是,
2026-05-21 12:55:17,1_1_0003,28,104,否,否,是,
2026-05-21 12:55:28,1_1_0006,28,104,否,否,是,
2026-05-21 12:55:36,1_1_0004,28,104,否,否,是,
2026-05-21 12:55:51,1_1_0002,28,104,否,否,是,
2026-05-21 12:56:02,1_1_0001,28,104,否,否,是,
2026-05-21 12:56:33,1_1_0010,28,104,否,否,是,
2026-05-21 12:56:35,1_1_0008,28,104,否,否,是,
2026-05-21 12:56:39,1_1_0005,28,104,否,否,是,
2026-05-21 12:56:43,1_1_0009,28,104,否,否,是,
2026-05-21 12:56:50,1_1_0007,28,104,否,否,是,
2026-05-21 12:56:57,1_1_0003,28,104,否,否,是,
2026-05-21 12:57:08,1_1_0006,28,104,否,否,是,
2026-05-21 12:57:17,1_1_0004,28,104,否,否,是,
2026-05-21 12:57:32,1_1_0002,28,104,否,否,是,
2026-05-21 12:57:41,1_1_0001,28,104,否,否,是,
2026-05-21 12:58:13,1_1_0010,28,104,否,否,是,
2026-05-21 12:58:14,1_1_0008,28,104,否,否,是,
2026-05-21 12:58:20,1_1_0005,28,104,否,否,是,
2026-05-21 12:58:24,1_1_0009,28,104,否,否,是,
2026-05-21 12:58:31,1_1_0007,28,104,否,否,是,
2026-05-21 12:58:39,1_1_0003,28,104,否,否,是,
2026-05-21 12:58:47,1_1_0006,28,104,否,否,是,
2026-05-21 12:58:56,1_1_0004,28,104,否,否,是,
2026-05-21 12:59:06,1_1_0002,28,104,否,否,是,
2026-05-21 12:59:17,1_1_0001,28,104,否,否,是,
2026-05-21 12:59:50,1_1_0010,28,104,否,否,是,
2026-05-21 12:59:51,1_1_0008,28,104,否,否,是,
2026-05-21 12:59:57,1_1_0005,28,104,否,否,是,
2026-05-21 13:00:01,1_1_0009,28,104,否,否,是,
2026-05-21 13:00:08,1_1_0007,28,104,否,否,是,
2026-05-21 13:00:17,1_1_0003,28,104,否,否,是,
2026-05-21 13:00:26,1_1_0006,28,104,否,否,是,
2026-05-21 13:00:39,1_1_0004,28,104,否,否,是,
2026-05-21 13:00:52,1_1_0002,28,104,否,否,是,
2026-05-21 13:01:03,1_1_0001,28,104,否,否,是,
2026-05-21 13:01:37,1_1_0010,28,104,否,否,是,
2026-05-21 13:01:38,1_1_0008,28,104,否,否,是,
2026-05-21 13:01:59,1_1_0005,0,0,否,否,否,2
2026-05-21 13:02:02,1_1_0009,28,104,否,否,是,
2026-05-21 13:02:09,1_1_0007,28,104,否,否,是,
2026-05-21 13:02:18,1_1_0003,28,104,否,否,是,
2026-05-21 13:02:26,1_1_0006,28,104,否,否,是,
2026-05-21 13:02:38,1_1_0004,28,104,否,否,是,
2026-05-21 13:02:51,1_1_0002,28,104,否,否,是,
2026-05-21 13:03:03,1_1_0001,28,104,否,否,是,
2026-05-21 13:03:37,1_1_0010,28,104,否,否,是,
2026-05-21 13:03:39,1_1_0008,28,104,否,否,是,
2026-05-21 13:03:44,1_1_0005,28,104,否,否,是,
2026-05-21 13:03:50,1_1_0009,28,104,否,否,是,
2026-05-21 13:03:58,1_1_0007,28,104,否,否,是,
2026-05-21 13:04:08,1_1_0003,28,104,否,否,是,
2026-05-21 13:04:20,1_1_0006,28,104,否,否,是,
2026-05-21 13:04:33,1_1_0004,28,104,否,否,是,
2026-05-21 13:04:45,1_1_0002,28,104,否,否,是,
2026-05-21 13:04:59,1_1_0001,28,104,否,否,是,
2026-05-21 13:05:31,1_1_0010,28,104,否,否,是,
2026-05-21 13:05:32,1_1_0008,28,104,否,否,是,
2026-05-21 13:05:40,1_1_0005,28,104,否,否,是,
2026-05-21 13:05:44,1_1_0009,28,104,否,否,是,
2026-05-21 13:05:53,1_1_0007,28,104,否,否,是,
2026-05-21 13:06:03,1_1_0003,28,104,否,否,是,
2026-05-21 13:06:12,1_1_0006,28,104,否,否,是,
2026-05-21 13:06:20,1_1_0004,28,104,否,否,是,
2026-05-21 13:06:34,1_1_0002,28,104,否,否,是,
2026-05-21 13:06:45,1_1_0001,28,104,否,否,是,
2026-05-21 13:07:17,1_1_0010,28,104,否,否,是,
2026-05-21 13:07:18,1_1_0008,28,104,否,否,是,
2026-05-21 13:07:23,1_1_0005,28,104,否,否,是,
2026-05-21 13:07:26,1_1_0009,28,104,否,否,是,
2026-05-21 13:07:34,1_1_0007,28,104,否,否,是,
2026-05-21 13:07:42,1_1_0003,28,104,否,否,是,
2026-05-21 13:07:53,1_1_0006,28,104,否,否,是,
2026-05-21 13:08:02,1_1_0004,28,104,否,否,是,
2026-05-21 13:08:16,1_1_0002,28,104,否,否,是,
2026-05-21 13:08:30,1_1_0001,28,104,否,否,是,
2026-05-21 13:09:03,1_1_0010,28,104,否,否,是,
2026-05-21 13:09:04,1_1_0008,28,104,否,否,是,
2026-05-21 13:09:11,1_1_0005,28,104,否,否,是,
2026-05-21 13:09:15,1_1_0009,28,104,否,否,是,
2026-05-21 13:09:21,1_1_0007,28,104,否,否,是,
2026-05-21 13:09:32,1_1_0003,28,104,否,否,是,
2026-05-21 13:09:41,1_1_0006,28,104,否,否,是,
2026-05-21 13:09:50,1_1_0004,28,104,否,否,是,
2026-05-21 13:10:03,1_1_0002,28,104,否,否,是,
2026-05-21 13:10:16,1_1_0001,28,104,否,否,是,
2026-05-21 13:10:54,1_1_0010,28,104,否,否,是,
2026-05-21 13:10:56,1_1_0008,28,104,否,否,是,
2026-05-21 13:11:01,1_1_0005,28,104,否,否,是,
2026-05-21 13:11:05,1_1_0009,28,104,否,否,是,
2026-05-21 13:11:12,1_1_0007,28,104,否,否,是,
2026-05-21 13:11:20,1_1_0003,28,104,否,否,是,
2026-05-21 13:11:33,1_1_0006,28,104,否,否,是,
2026-05-21 13:11:41,1_1_0004,28,104,否,否,是,
2026-05-21 13:11:55,1_1_0002,28,104,否,否,是,
2026-05-21 13:12:06,1_1_0001,28,104,否,否,是,
2026-05-21 13:12:39,1_1_0010,28,104,否,否,是,
2026-05-21 13:12:40,1_1_0008,28,104,否,否,是,
2026-05-21 13:12:45,1_1_0005,28,104,否,否,是,
2026-05-21 13:12:50,1_1_0009,28,104,否,否,是,
2026-05-21 13:12:59,1_1_0007,28,104,否,否,是,
2026-05-21 13:13:04,1_1_0003,28,104,否,否,是,
2026-05-21 13:13:17,1_1_0006,28,104,否,否,是,
2026-05-21 13:13:26,1_1_0004,28,104,否,否,是,
2026-05-21 13:13:37,1_1_0002,28,104,否,否,是,
2026-05-21 13:13:50,1_1_0001,28,104,否,否,是,
2026-05-21 13:14:23,1_1_0010,28,104,否,否,是,
2026-05-21 13:14:24,1_1_0008,28,104,否,否,是,
2026-05-21 13:14:29,1_1_0005,28,104,否,否,是,
2026-05-21 13:14:34,1_1_0009,28,104,否,否,是,
2026-05-21 13:14:43,1_1_0007,28,104,否,否,是,
2026-05-21 13:14:50,1_1_0003,28,104,否,否,是,
2026-05-21 13:15:02,1_1_0006,28,104,否,否,是,
2026-05-21 13:15:11,1_1_0004,28,104,否,否,是,
2026-05-21 13:15:25,1_1_0002,28,104,否,否,是,
2026-05-21 13:15:38,1_1_0001,28,104,否,否,是,
2026-05-21 13:16:11,1_1_0010,28,104,否,否,是,
2026-05-21 13:16:12,1_1_0008,28,104,否,否,是,
2026-05-21 13:16:18,1_1_0005,28,104,否,否,是,
2026-05-21 13:16:21,1_1_0009,28,104,否,否,是,
2026-05-21 13:16:28,1_1_0007,28,104,否,否,是,
2026-05-21 13:16:33,1_1_0003,28,104,否,否,是,
2026-05-21 13:16:44,1_1_0006,28,104,否,否,是,
2026-05-21 13:16:53,1_1_0004,28,104,否,否,是,
2026-05-21 13:17:12,1_1_0002,28,104,否,否,是,
2026-05-21 13:17:27,1_1_0001,28,104,否,否,是,
2026-05-21 13:17:58,1_1_0010,28,104,否,否,是,
2026-05-21 13:18:00,1_1_0008,28,104,否,否,是,
2026-05-21 13:18:04,1_1_0005,28,104,否,否,是,
2026-05-21 13:18:09,1_1_0009,28,104,否,否,是,
2026-05-21 13:18:16,1_1_0007,28,104,否,否,是,
2026-05-21 13:18:24,1_1_0003,28,104,否,否,是,
2026-05-21 13:18:32,1_1_0006,28,104,否,否,是,
2026-05-21 13:18:44,1_1_0004,28,104,否,否,是,
2026-05-21 13:18:56,1_1_0002,28,104,否,否,是,
2026-05-21 13:19:05,1_1_0001,28,104,否,否,是,
2026-05-21 13:19:37,1_1_0010,28,104,否,否,是,
2026-05-21 13:19:38,1_1_0008,28,104,否,否,是,
2026-05-21 13:19:42,1_1_0005,28,104,否,否,是,
2026-05-21 13:19:46,1_1_0009,28,104,否,否,是,
2026-05-21 13:19:51,1_1_0007,28,104,否,否,是,
2026-05-21 13:20:00,1_1_0003,28,104,否,否,是,
2026-05-21 13:20:10,1_1_0006,28,104,否,否,是,
2026-05-21 13:20:20,1_1_0004,28,104,否,否,是,
2026-05-21 13:20:39,1_1_0002,28,104,否,否,是,
2026-05-21 13:20:51,1_1_0001,28,104,否,否,是,
2026-05-21 13:21:23,1_1_0010,28,104,否,否,是,
2026-05-21 13:21:25,1_1_0008,28,104,否,否,是,
2026-05-21 13:21:30,1_1_0005,28,104,否,否,是,
2026-05-21 13:21:33,1_1_0009,28,104,否,否,是,
2026-05-21 13:21:41,1_1_0007,28,104,否,否,是,
2026-05-21 13:21:48,1_1_0003,28,104,否,否,是,
2026-05-21 13:21:59,1_1_0006,28,104,否,否,是,
2026-05-21 13:22:07,1_1_0004,28,104,否,否,是,
2026-05-21 13:22:17,1_1_0002,28,104,否,否,是,
2026-05-21 13:22:29,1_1_0001,28,104,否,否,是,
2026-05-21 13:23:01,1_1_0010,28,104,否,否,是,
2026-05-21 13:23:01,1_1_0008,28,104,否,否,是,
2026-05-21 13:23:06,1_1_0005,28,104,否,否,是,
2026-05-21 13:23:15,1_1_0009,28,104,否,否,是,
2026-05-21 13:23:21,1_1_0007,28,104,否,否,是,
2026-05-21 13:23:30,1_1_0003,28,104,否,否,是,
2026-05-21 13:23:39,1_1_0006,28,104,否,否,是,
2026-05-21 13:23:51,1_1_0004,28,104,否,否,是,
2026-05-21 13:24:05,1_1_0002,28,104,否,否,是,
2026-05-21 13:24:17,1_1_0001,28,104,否,否,是,
2026-05-21 13:24:49,1_1_0010,28,104,否,否,是,
2026-05-21 13:24:49,1_1_0008,28,104,否,否,是,
2026-05-21 13:24:55,1_1_0005,28,104,否,否,是,
2026-05-21 13:24:58,1_1_0009,28,104,否,否,是,
2026-05-21 13:25:03,1_1_0007,28,104,否,否,是,
2026-05-21 13:25:10,1_1_0003,28,104,否,否,是,
2026-05-21 13:25:20,1_1_0006,28,104,否,否,是,
2026-05-21 13:25:32,1_1_0004,28,104,否,否,是,
2026-05-21 13:25:49,1_1_0002,28,104,否,否,是,
2026-05-21 13:25:59,1_1_0001,28,104,否,否,是,
2026-05-21 13:26:31,1_1_0010,28,104,否,否,是,
2026-05-21 13:26:32,1_1_0008,28,104,否,否,是,
2026-05-21 13:26:38,1_1_0005,28,104,否,否,是,
2026-05-21 13:26:42,1_1_0009,28,104,否,否,是,
2026-05-21 13:26:46,1_1_0007,28,104,否,否,是,
2026-05-21 13:26:56,1_1_0003,28,104,否,否,是,
2026-05-21 13:27:06,1_1_0006,28,104,否,否,是,
2026-05-21 13:27:15,1_1_0004,28,104,否,否,是,
2026-05-21 13:27:29,1_1_0002,28,104,否,否,是,
2026-05-21 13:27:42,1_1_0001,28,104,否,否,是,
2026-05-21 13:28:14,1_1_0010,28,104,否,否,是,
2026-05-21 13:28:16,1_1_0008,28,104,否,否,是,
2026-05-21 13:28:22,1_1_0005,28,104,否,否,是,
2026-05-21 13:28:26,1_1_0009,28,104,否,否,是,
2026-05-21 13:28:36,1_1_0007,28,104,否,否,是,
2026-05-21 13:28:45,1_1_0003,28,104,否,否,是,
2026-05-21 13:28:54,1_1_0006,28,104,否,否,是,
2026-05-21 13:29:07,1_1_0004,28,104,否,否,是,
2026-05-21 13:29:20,1_1_0002,28,104,否,否,是,
2026-05-21 13:29:31,1_1_0001,28,104,否,否,是,
2026-05-21 13:30:04,1_1_0010,28,104,否,否,是,
2026-05-21 13:30:04,1_1_0008,28,104,否,否,是,
2026-05-21 13:30:09,1_1_0005,28,104,否,否,是,
2026-05-21 13:30:14,1_1_0009,28,104,否,否,是,
2026-05-21 13:30:20,1_1_0007,28,104,否,否,是,
2026-05-21 13:30:27,1_1_0003,28,104,否,否,是,
2026-05-21 13:30:47,1_1_0006,0,0,否,否,否,2
2026-05-21 13:30:58,1_1_0004,28,104,否,否,是,
2026-05-21 13:31:07,1_1_0002,28,104,否,否,是,
2026-05-21 13:31:20,1_1_0001,28,104,否,否,是,
2026-05-21 13:31:54,1_1_0010,28,104,否,否,是,
2026-05-21 13:31:55,1_1_0008,28,104,否,否,是,
2026-05-21 13:32:00,1_1_0005,28,104,否,否,是,
2026-05-21 13:32:06,1_1_0009,28,104,否,否,是,
2026-05-21 13:32:12,1_1_0007,28,104,否,否,是,
2026-05-21 13:32:24,1_1_0003,28,104,否,否,是,
2026-05-21 13:32:33,1_1_0006,28,104,否,否,是,
2026-05-21 13:32:43,1_1_0004,28,104,否,否,是,
2026-05-21 13:32:58,1_1_0002,28,104,否,否,是,
2026-05-21 13:33:18,1_1_0001,0,0,否,否,否,2
2026-05-21 13:33:50,1_1_0010,28,104,否,否,是,
2026-05-21 13:33:52,1_1_0008,28,104,否,否,是,
2026-05-21 13:33:59,1_1_0005,28,104,否,否,是,
2026-05-21 13:34:02,1_1_0009,28,104,否,否,是,
2026-05-21 13:34:11,1_1_0007,28,104,否,否,是,
2026-05-21 13:34:22,1_1_0003,28,104,否,否,是,
2026-05-21 13:34:33,1_1_0006,28,104,否,否,是,
2026-05-21 13:34:42,1_1_0004,28,104,否,否,是,
2026-05-21 13:34:53,1_1_0002,28,104,否,否,是,
2026-05-21 13:35:08,1_1_0001,28,104,否,否,是,
2026-05-21 13:35:38,1_1_0010,28,104,否,否,是,
2026-05-21 13:35:40,1_1_0008,28,104,否,否,是,
2026-05-21 13:35:49,1_1_0005,28,104,否,否,是,
2026-05-21 13:35:53,1_1_0009,28,104,否,否,是,
2026-05-21 13:36:04,1_1_0007,28,104,否,否,是,
2026-05-21 13:36:11,1_1_0003,28,104,否,否,是,
2026-05-21 13:36:22,1_1_0006,28,104,否,否,是,
2026-05-21 13:36:32,1_1_0004,28,104,否,否,是,
2026-05-21 13:36:46,1_1_0002,28,104,否,否,是,
2026-05-21 13:36:55,1_1_0001,28,104,否,否,是,
2026-05-21 13:37:28,1_1_0010,28,104,否,否,是,
2026-05-21 13:37:29,1_1_0008,28,104,否,否,是,
2026-05-21 13:37:34,1_1_0005,28,104,否,否,是,
2026-05-21 13:37:39,1_1_0009,28,104,否,否,是,
2026-05-21 13:37:50,1_1_0007,28,104,否,否,是,
2026-05-21 13:37:58,1_1_0003,28,104,否,否,是,
2026-05-21 13:38:07,1_1_0006,28,104,否,否,是,
2026-05-21 13:38:19,1_1_0004,28,104,否,否,是,
2026-05-21 13:38:30,1_1_0002,28,104,否,否,是,
2026-05-21 13:38:42,1_1_0001,28,104,否,否,是,
2026-05-21 13:39:14,1_1_0010,28,104,否,否,是,
2026-05-21 13:39:15,1_1_0008,28,104,否,否,是,
2026-05-21 13:39:20,1_1_0005,28,104,否,否,是,
2026-05-21 13:39:23,1_1_0009,28,104,否,否,是,
2026-05-21 13:39:29,1_1_0007,28,104,否,否,是,
2026-05-21 13:39:38,1_1_0003,28,104,否,否,是,
2026-05-21 13:39:47,1_1_0006,28,104,否,否,是,
2026-05-21 13:39:58,1_1_0004,28,104,否,否,是,
2026-05-21 13:40:13,1_1_0002,28,104,否,否,是,
2026-05-21 13:40:23,1_1_0001,28,104,否,否,是,
2026-05-21 13:40:55,1_1_0010,28,104,否,否,是,
2026-05-21 13:40:57,1_1_0008,28,104,否,否,是,
2026-05-21 13:41:01,1_1_0005,28,104,否,否,是,
2026-05-21 13:41:05,1_1_0009,28,104,否,否,是,
2026-05-21 13:41:12,1_1_0007,28,104,否,否,是,
2026-05-21 13:41:20,1_1_0003,28,104,否,否,是,
2026-05-21 13:41:26,1_1_0006,28,104,否,否,是,
2026-05-21 13:41:36,1_1_0004,28,104,否,否,是,
2026-05-21 13:41:49,1_1_0002,28,104,否,否,是,
2026-05-21 13:42:01,1_1_0001,28,104,否,否,是,
2026-05-21 13:42:32,1_1_0010,28,104,否,否,是,
2026-05-21 13:42:34,1_1_0008,28,104,否,否,是,
2026-05-21 13:42:39,1_1_0005,28,104,否,否,是,
2026-05-21 13:42:45,1_1_0009,28,104,否,否,是,
2026-05-21 13:42:51,1_1_0007,28,104,否,否,是,
2026-05-21 13:43:00,1_1_0003,28,104,否,否,是,
2026-05-21 13:43:09,1_1_0006,28,104,否,否,是,
2026-05-21 13:43:18,1_1_0004,28,104,否,否,是,
2026-05-21 13:43:30,1_1_0002,28,104,否,否,是,
2026-05-21 13:43:45,1_1_0001,28,104,否,否,是,
2026-05-21 13:44:16,1_1_0010,28,104,否,否,是,
2026-05-21 13:44:18,1_1_0008,28,104,否,否,是,
2026-05-21 13:44:22,1_1_0005,28,104,否,否,是,
2026-05-21 13:44:26,1_1_0009,28,104,否,否,是,
2026-05-21 13:44:31,1_1_0007,28,104,否,否,是,
2026-05-21 13:44:42,1_1_0003,28,104,否,否,是,
2026-05-21 13:44:52,1_1_0006,28,104,否,否,是,
2026-05-21 13:45:01,1_1_0004,28,104,否,否,是,
2026-05-21 13:45:12,1_1_0002,28,104,否,否,是,
2026-05-21 13:45:24,1_1_0001,28,104,否,否,是,
2026-05-21 13:45:55,1_1_0010,28,104,否,否,是,
2026-05-21 13:45:57,1_1_0008,28,104,否,否,是,
2026-05-21 13:46:04,1_1_0005,28,104,否,否,是,
2026-05-21 13:46:07,1_1_0009,28,104,否,否,是,
2026-05-21 13:46:13,1_1_0007,28,104,否,否,是,
2026-05-21 13:46:22,1_1_0003,28,104,否,否,是,
2026-05-21 13:46:30,1_1_0006,28,104,否,否,是,
2026-05-21 13:46:40,1_1_0004,28,104,否,否,是,
2026-05-21 13:46:51,1_1_0002,28,104,否,否,是,
2026-05-21 13:47:05,1_1_0001,28,104,否,否,是,
2026-05-21 13:47:36,1_1_0010,28,104,否,否,是,
2026-05-21 13:47:38,1_1_0008,28,104,否,否,是,
2026-05-21 13:47:42,1_1_0005,28,104,否,否,是,
2026-05-21 13:47:47,1_1_0009,28,104,否,否,是,
2026-05-21 13:47:54,1_1_0007,28,104,否,否,是,
2026-05-21 13:48:04,1_1_0003,28,104,否,否,是,
2026-05-21 13:48:12,1_1_0006,28,104,否,否,是,
2026-05-21 13:48:22,1_1_0004,28,104,否,否,是,
2026-05-21 13:48:39,1_1_0002,28,104,否,否,是,
2026-05-21 13:48:50,1_1_0001,28,104,否,否,是,
2026-05-21 13:49:21,1_1_0010,28,104,否,否,是,
2026-05-21 13:49:22,1_1_0008,28,104,否,否,是,
2026-05-21 13:49:28,1_1_0005,28,104,否,否,是,
2026-05-21 13:49:33,1_1_0009,28,104,否,否,是,
2026-05-21 13:49:54,1_1_0007,0,0,否,否,否,2
2026-05-21 13:50:00,1_1_0003,28,104,否,否,是,
2026-05-21 13:50:08,1_1_0006,28,104,否,否,是,
2026-05-21 13:50:17,1_1_0004,28,104,否,否,是,
2026-05-21 13:50:31,1_1_0002,28,104,否,否,是,
